episode_id,step,distance_to_target,normalized_distance,position_x,position_y,position_z,waypoint_x,waypoint_y,waypoint_z,action_magnitude,policy_length,vfe,efe,suitability,collision,obstacles_count,closest_obstacle,high_density_area,near_goal,inference_time_ms,replanning_occurred,dynamic_replanning,time_since_movement
0,0,12.705930202465636,0.9999698000165064,0.0,0.0,-1.6809301376342773,-1.9199789700074126,-2.3039108692963586,-1.7562657936503492,3.0,2,0.0,0.0,0.0,False,134,8.566172181915547,True,False,11566.205263137817,False,False,0.0
0,1,9.515883345826243,0.7489098251507578,-2.4226436614990234,-2.146527051925659,-1.8341209888458252,-4.387225863334879,-4.413775774988434,-1.8341209888458252,3.0,2,0.0,0.0,0.0,False,114,8.65440077255331,True,False,8.611679077148438,False,False,0.0
0,2,6.197738441781959,0.48776840195302346,-4.590717315673828,-4.672149181365967,-2.098741054534912,-6.539858059847846,-6.951437338000563,-2.023270143410044,3.0,3,0.0,0.0,0.0,False,124,0.5701620164116264,True,False,7.994651794433594,False,False,0.0
0,3,5.4917842998090025,0.4322090835150446,-5.058076858520508,-5.20750617980957,-2.0867955684661865,-6.737110065974634,-7.693185043603894,-2.0393817060157593,3.0,3,0.0,0.0,0.0,False,127,1.5113463754040044,True,False,6.525993347167969,True,True,0.0
0,4,4.9903113931771355,0.39274264901022937,-3.328812837600708,-3.0552783012390137,-4.671890735626221,-8.772673561585606,-9.11235967486802,-2.5502453037475625,8.415772910881115,2,0.0,0.0,0.0,True,2,19.394642238660666,False,True,7.437229156494141,True,True,0.0
1,0,16.167541683372587,0.9999813033784041,0.0,0.0,-1.6809486150741577,2.911850485052031,0.7194594160544062,-1.7401508224055238,3.0,2,0.0,0.0,0.0,False,136,7.663820524264727,True,False,7.616758346557617,False,False,0.0
1,1,12.798757830024957,0.791618094274374,3.310185432434082,0.6443663835525513,-1.8130617141723633,6.212569264432308,1.4021579658844083,-1.8568796272019605,3.0,2,0.0,0.0,0.0,False,126,7.499259911502064,True,False,10.691404342651367,False,False,0.0
1,2,9.47093256985544,0.5857882219133639,6.526957035064697,1.4943903684616089,-2.1155972480773926,9.405905032284362,2.301804996985602,-1.8711794767301753,3.0,3,0.0,0.0,0.0,False,125,0.6428363663493761,True,False,6.502866744995117,False,False,0.0
1,3,6.135945087424735,0.3795153577548318,9.73988151550293,2.3946831226348877,-2.134739637374878,12.69167028129882,2.9303538070307975,-2.134739637374878,3.0,3,0.0,0.0,0.0,False,112,1.1621325534150568,True,False,7.180452346801758,False,False,0.0
1,4,5.523959957786709,0.34166336395338603,10.332951545715332,2.5450122356414795,-2.1205005645751953,13.284740311511221,3.0806829200373893,-2.1205005645751953,3.0,3,0.0,0.0,0.0,False,121,0.38145122660803454,True,False,11.408090591430664,True,True,0.0
1,5,5.106175716589779,0.3158229215271436,10.747288703918457,2.60835599899292,-2.0884509086608887,13.699077469714346,3.1440266833888297,-2.0884509086608887,3.0,3,0.0,0.0,0.0,False,104,1.1525923702452363,True,False,7.569313049316406,True,True,0.0
1,6,4.859879649248431,0.3005892225974991,10.958389282226562,2.787691593170166,-2.1396422386169434,16.282736005044804,3.2668914715939055,-2.1396422386169434,5.345867614173276,2,0.0,0.0,0.0,False,92,0.7237557172515303,True,True,7.445096969604492,True,True,0.0
