episode_id,status,steps_taken,target_reached,goal_status,final_distance,initial_distance,distance_improvement,normalized_improvement,distance_improvement_percentage,efficiency_metric,path_length,path_efficiency,avg_velocity,max_velocity,avg_vfe,avg_efe,avg_suitability,min_suitability,avg_model_confidence,collisions,collisions_per_meter,max_obstacle_count,avg_obstacle_count,min_obstacle_distance,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,avg_planning_time_ms,max_planning_time_ms,duration_seconds,avg_step_time,timestamp_completed,stuck_detected,oscillation_detected,airsim_crash
0,success,8,True,success,1.1610875649106727,20.047660677729436,18.886573112818763,0.9420836384067243,94.20836384067243,0.11776045480084053,25.234036549006028,0.7944690354551743,0.36836686599911195,1.0391300342895455,244.44953423996907,-252.06844791625844,0.0,0.0,0.0,1,0.03962901448834551,9,1.375,8.846315482876113,3,3,37.5,37.5,6.158620119094849,10.002613067626953,39.0664598941803,4.883307486772537,1748277161.6508675,False,False,False
1,success,5,True,success,1.0730918702014292,21.030999661263127,19.957907791061697,0.9489757078843022,94.89757078843022,0.18979514157686045,18.905393362191766,1.1124338572781187,0.6983766327920682,1.0380146808624422,253.96088593677737,-261.8778176250204,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.206752777099609,5.514860153198242,16.576077938079834,3.315215587615967,1748277183.6624734,False,False,False
2,stuck,18,False,partial,9.810834131550783,41.11166921979386,31.300835088243076,0.7613613283591218,76.13613283591218,0.04229785157550677,75.39665047341757,0.5452718252290069,0.4918931381260195,1.269525888737209,264.86712076559377,-273.6622615367318,0.0,0.0,0.0,4,0.05305275466328934,5,0.3888888888888889,12.208250141733489,6,6,33.33333333333333,33.33333333333333,5.265659756130642,9.217977523803711,40.82633924484253,2.2681299580468073,1748277332.7229695,True,False,False
3,success,5,True,success,0.590279573615804,18.011690477360514,17.42141090374471,0.9672279748334702,96.72279748334702,0.19344559496669406,19.203632430869455,0.9379314326182937,0.48200841493627555,1.0635070233411807,264.3817269784581,-272.58438285858017,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.737949371337891,5.650520324707031,22.72076654434204,4.544153308868408,1748277360.8732002,False,False,False
4,success,10,True,success,1.0103550641840249,36.41259520930927,35.40224014512525,0.9722525939616159,97.22525939616159,0.09722525939616158,36.45555193625675,0.9988216684519663,0.5528181326195811,1.0469307793063978,227.60780842720624,-235.26569006133246,0.0,0.0,0.0,1,0.027430664107034226,8,1.4,16.085112637487473,2,2,20.0,20.0,5.273246765136719,7.512807846069336,30.488654375076294,3.0488654375076294,1748277413.0076141,False,False,False
5,success,4,True,success,1.1502193962166412,17.35930985742932,16.20909046121268,0.9337404882070022,93.37404882070021,0.23343512205175054,15.851175830636889,1.0951433535850088,0.524699118758287,1.0261363408509436,269.2531827667841,-277.54981176739295,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.803657531738281,5.508184432983398,15.671681642532349,3.917920410633087,1748277434.101985,False,False,False
6,success,8,True,success,0.6764008903869974,31.273284314251033,30.596883423864035,0.9783712870196123,97.83712870196123,0.12229641087745154,31.170659964029717,1.003292338062131,0.9070475838388746,1.208100568187405,254.00832260944705,-262.2979933642785,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.074977874755859,7.012605667114258,30.59128427505493,3.8239105343818665,1748277470.1193902,False,False,False
7,success,6,True,success,0.49788549967631646,23.85331517516524,23.35542967548892,0.9791271990488479,97.9127199048848,0.16318786650814132,22.76200000890688,1.0479446079356525,0.6085008891205511,0.8978621535841498,255.88457360984657,-263.9457066057208,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.900534947713216,8.528947830200195,19.655040979385376,3.275840163230896,1748277495.198643,False,False,False
8,success,10,True,success,0.628690552888323,36.875542896296295,36.24685234340797,0.9829510156730068,98.29510156730068,0.09829510156730067,36.978850274619504,0.997206311782113,0.8728154734917976,1.2257848754426215,232.15776449249188,-239.9977145613189,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,10.628509521484375,59.230804443359375,36.10090708732605,3.610090708732605,1748277536.72622,False,False,False
9,success,17,True,success,1.0053687249735543,61.242229573002795,60.23686084802924,0.983583734100093,98.3583734100093,0.05785786671177018,61.662122288563324,0.9931904271216041,0.8868210066770745,1.244696721480683,179.0698217795691,-186.70572752251684,0.0,0.0,0.0,0,0.0,2,0.17647058823529413,9.050679464037733,0,0,0.0,0.0,5.361739326925838,12.354373931884766,60.201334953308105,3.541254997253418,1748277602.3534648,False,False,False
