episode_id,status,steps_taken,target_reached,goal_status,final_distance,initial_distance,distance_improvement,normalized_improvement,distance_improvement_percentage,efficiency_metric,path_length,path_efficiency,avg_velocity,max_velocity,avg_vfe,avg_efe,avg_suitability,min_suitability,avg_model_confidence,collisions,collisions_per_meter,max_obstacle_count,avg_obstacle_count,min_obstacle_distance,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,avg_planning_time_ms,max_planning_time_ms,duration_seconds,avg_step_time,timestamp_completed,stuck_detected,oscillation_detected,airsim_crash
0,success,30,True,success,1.2352894344276484,91.33251579149604,90.0972263570684,0.986474812133198,98.6474812133198,0.0328824937377732,98.29624895929636,0.9291556570924294,0.5601185248263072,1.243358384284389,57.727625572867886,-58.20804000500363,0.0,0.0,0.0,0,0.0,69,11.4,1.7462327422084325,3,3,10.0,10.0,452.2209644317627,13090.367317199709,167.66677498817444,5.588892499605815,1749341431.7262125,False,False,False
1,success,9,True,success,1.343411847771102,27.74260419004244,26.399192342271338,0.9515758564492196,95.15758564492197,0.1057306507165799,25.900360436711598,1.071128112592581,0.8103735317917717,1.0765570980067007,153.7525560332327,-154.29575122293954,0.0,0.0,0.0,0,0.0,68,29.11111111111111,2.993389527855689,0,0,0.0,0.0,11.467218399047852,55.863142013549805,35.82551288604736,3.980612542894152,1749341473.1388893,False,False,False
2,success,11,True,success,1.1902197521532265,33.04453754951266,31.854317797359435,0.96398134637624,96.398134637624,0.0876346678523854,35.40226043757919,0.9334019110948116,0.5747940950526204,1.2764246326558208,126.73406588005254,-127.50674627836804,0.0,0.0,0.0,0,0.0,65,22.272727272727277,0.4959782403995691,0,0,0.0,0.0,5.713354457508434,9.008169174194336,57.1697199344635,5.197247266769409,1749341535.9044726,False,False,False
3,success,5,True,success,1.291298349611804,16.859434745543396,15.568136395931592,0.923407968944324,92.3407968944324,0.1846815937888647,14.0,1.2042453389673855,0.4066196706889602,0.99272271860138,247.9562178260238,-249.88139446766823,0.0,0.0,0.0,0,0.0,70,30.4,7.562224437693214,0,0,0.0,0.0,5.759763717651367,6.08372688293457,26.353981733322144,5.2707963466644285,1749341567.8320453,False,False,False
4,success,14,True,success,1.3721306883639004,43.59903617329633,42.22690548493242,0.968528416937705,96.8528416937705,0.069180601209836,41.90895389624797,1.0403274746783804,0.4253758685640147,1.2170986159085413,128.2931756983237,-128.94468988564498,0.0,0.0,0.0,1,0.0238612493758649,67,23.142857142857142,1.8530433156133148,3,3,21.428571428571427,21.428571428571427,13.596398489815847,57.05475807189941,45.76471304893494,3.268908074923924,1749341670.0610898,False,False,False
5,success,18,True,success,0.8607526292699375,53.79236772704176,52.93161509777183,0.9839986104787644,98.39986104787644,0.0546665894710424,58.52732535124652,0.9190983425982936,0.5545501434670013,1.2346318859714642,96.65157488592708,-97.29187826872574,0.0,0.0,0.0,0,0.0,73,19.444444444444443,1.1255557461151595,2,2,11.11111111111111,11.11111111111111,11.362711588541666,50.06861686706543,103.71952724456789,5.7621959580315485,1749341779.3668468,False,False,False
6,timeout,33,False,partial,2.9644236832223143,40.95591266776393,37.99148898454162,0.9276191521534426,92.76191521534426,0.028109671277377048,110.87677917671283,0.3693822364959696,0.15681547238614313,1.1829836574108192,174.41744607880543,-175.20209840153524,0.0,0.0,0.0,4,0.03607608400695779,69,10.151515151515152,1.914650856878835,22,22,66.66666666666666,66.66666666666666,483.27251636620724,14404.958724975586,245.26147532463074,7.432165918928204,1749346410.6333556,False,False,False
7,success,12,True,success,1.3458729582643698,40.311936591821485,38.96606363355711,0.9666135375263161,96.66135375263161,0.080551128127193,41.603347273186024,0.9689589716691649,0.5428949284669857,0.9552853090374275,128.90611379539098,-129.60909771393582,0.0,0.0,0.0,0,0.0,73,25.166666666666668,5.354832568712228,0,0,0.0,0.0,33.75802437464396,48.148393630981445,98.41068959236145,8.200890799363455,1749346514.9925492,False,False,False
8,success,10,True,success,0.3329032723097496,34.47724943547266,34.14434616316291,0.9903442624408653,99.03442624408653,0.09903442624408652,34.82328580609781,0.9900630752493621,0.6923852120295311,1.0841704627417126,149.60349810716727,-150.20787817389458,0.0,0.0,0.0,0,0.0,70,9.9,7.574707377523627,0,0,0.0,0.0,48.821139335632324,185.13965606689453,74.88499712944031,7.488499712944031,1749346596.7494755,False,False,False
9,success,22,True,success,1.4984812215864978,66.74711895911511,65.24863773752861,0.9775498741375733,97.75498741375733,0.044434085188071515,77.33623403400364,0.863076923680656,0.5543489218882779,1.23784082627531,71.15645126174353,-71.75193959556168,0.0,0.0,0.0,3,0.038791648409992954,68,8.0,5.588276033945475,3,3,13.636363636363635,13.636363636363635,36.98273138566451,51.625728607177734,117.65776419639587,5.348080190745267,1749346821.1285336,False,False,False
