episode_id,status,steps_taken,target_reached,final_distance,initial_distance,distance_improvement,normalized_improvement,collisions,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,duration_seconds,avg_step_time,avg_inference_time_ms,stuck_detected
0,success,14,True,0.7779803313976615,12.706314841718111,11.92833451032045,0.9387721506125953,0,10,10,71.42857142857143,71.42857142857143,19.911553144454956,1.4222537960324968,325.46610491616383,False
1,success,21,True,0.72951736715728,16.167811608613906,15.438294241456626,0.9548784099656006,0,17,17,80.95238095238095,80.95238095238095,18.53462052345276,0.8826009773072743,8.962211154756092,False
2,timeout,100,False,2.4440375837200965,30.583811613059247,28.13977402933915,0.9200872142870349,11,27,27,27.0,27.0,82.132395029068,0.82132395029068,8.728189468383789,False
