episode_id,step,distance_to_target,normalized_distance,position_x,position_y,position_z,waypoint_x,waypoint_y,waypoint_z,action_magnitude,policy_length,vfe,efe,suitability,collision,obstacles_count,closest_obstacle,high_density_area,near_goal,inference_time_ms,replanning_occurred,dynamic_replanning,time_since_movement
0,0,12.70592295232658,0.9999698370433961,0.0,0.0,-1.6812189817428589,-1.9199800655684807,-2.303912183933181,-1.7564864816607855,3.0,2,0.0,0.0,0.0,False,130,7.415233422276668,True,False,9789.337635040283,False,False,0.0
0,1,9.376647775235025,0.7379522906754433,-2.127307653427124,-2.5572421550750732,-1.8550163507461548,-4.017022327610228,-4.883656928643024,-1.9845260086942353,3.0,3,0.0,0.0,0.0,False,150,3.0616488874962755,True,False,13.515233993530273,False,False,0.0
0,2,6.046751943902908,0.47588589814951177,-4.193753242492676,-5.169973850250244,-2.0883078575134277,-6.14750612755194,-7.446139513223854,-2.0444953156731076,3.0,3,0.0,0.0,0.0,False,136,0.548179792761122,True,False,12.520790100097656,False,False,0.0
0,3,5.0069572569114085,0.3940529350809699,-4.994472980499268,-5.86190938949585,-2.222721815109253,-6.603088592527888,-8.372974026494298,-2.549693070044057,3.0,2,0.0,0.0,0.0,True,95,6.854297747036298,True,False,16.516447067260742,True,True,0.0
0,4,4.540955341007944,0.35737808181322117,-5.070648193359375,-6.436592102050781,-2.4689674377441406,-8.341710875527124,-10.211599674792076,-2.4689674377441406,4.995050875108739,2,0.0,0.0,0.0,True,71,7.300754697590654,True,True,10.300159454345703,True,True,0.0
1,0,16.167506995584883,0.9999814474009983,0.0,0.0,-1.6827112436294556,2.9118567324995484,0.7194609596724477,-1.7415865092700749,3.0,2,0.0,0.0,0.0,False,144,7.482838703697079,True,False,9.531021118164062,False,False,0.0
1,1,12.839138657513399,0.7941175137037813,3.2292797565460205,0.7961274981498718,-1.8646584749221802,5.709602362221906,1.4093158083994815,-1.891593003877039,2.555137100216661,3,0.0,0.0,0.0,False,152,3.0040078784165805,True,False,10.515451431274414,False,False,0.0
1,2,9.972152375898553,0.6167906634756701,6.009234428405762,1.4972171783447266,-2.1168081760406494,8.922322768072508,2.2132349741394837,-2.081667865813453,3.0,2,0.0,0.0,0.0,False,123,1.1639507434268592,True,False,8.517980575561523,False,False,0.0
1,3,6.6469443529470995,0.41112219940087763,9.244608879089355,2.3046743869781494,-2.3654897212982178,12.154763745510467,3.0144542026506356,-2.200531342579656,3.0,1,0.0,0.0,0.0,False,125,0.5602968915039175,True,False,10.521173477172852,False,False,0.0
1,4,3.3565217307398303,0.20760525784554912,12.481122970581055,3.106257200241089,-2.599058151245117,16.113962120795176,3.7655203075626433,-2.599058151245117,3.692173903813812,2,0.0,0.0,0.0,False,102,1.5084269476384689,True,True,10.522842407226562,False,False,0.0
2,0,30.58365466638405,0.9999947757945185,0.0,0.0,-1.6809278726577759,-2.5179520021200554,1.6306250738508645,-1.7122261721078673,3.0,2,0.0,0.0,0.0,False,125,10.880281779750133,True,False,12.523412704467773,False,False,0.0
2,1,27.243726862694768,0.8907890450977487,-2.8018240928649902,1.8156602382659912,-1.8478453159332275,-4.9136364308699925,3.1831585800911615,-1.8618967510237898,2.5159492261714758,3,0.0,0.0,0.0,False,142,2.987198775762794,True,False,11.51895523071289,False,False,0.0
2,2,24.40681618539973,0.7980304821452022,-5.167462348937988,3.381190776824951,-2.071077823638916,-5.167462348937988,3.381190776824951,-4.071077823638916,2.0,3,0.0,0.0,0.0,False,159,1.0327976259734513,True,False,9.51838493347168,False,False,0.0
2,3,24.56131490489099,0.8030821319249134,-5.12322998046875,3.3580188751220703,-4.267305850982666,-7.632805904911197,4.9783074336841695,-3.99036963729512,3.0,2,0.0,0.0,0.0,False,23,12.226931128699473,True,False,6.518363952636719,False,False,0.0
2,4,21.248668129136764,0.6947684099076474,-7.926403522491455,5.172341346740723,-4.358694076538086,-10.431452949985063,6.789075623919877,-4.025681099601836,3.0,2,0.0,0.0,0.0,False,85,4.231143114574849,True,False,8.522748947143555,False,False,0.0
2,5,17.93626349738077,0.5864626052807609,-10.739412307739258,7.016805171966553,-4.552812099456787,-10.739412307739258,7.016805171966553,-6.25599520369906,1.7031831042422727,3,0.0,0.0,0.0,False,101,1.752406509504975,True,False,12.516498565673828,False,False,0.0
2,6,18.356296873651406,0.6001964505818473,-10.694819450378418,6.993076324462891,-6.4688849449157715,-13.14213856149599,8.566991007499183,-5.738527676942447,3.0,2,0.0,0.0,0.0,False,32,10.311369345341589,True,False,6.511449813842773,False,False,0.0
2,7,15.077994076945712,0.49300567479200774,-13.499458312988281,8.804937362670898,-6.255448818206787,-13.499458312988281,8.804937362670898,-8.491648924440078,2.236200106233291,3,0.0,0.0,0.0,False,95,2.810812279376451,True,False,12.534379959106445,False,False,0.0
2,8,15.916336535223714,0.5204169860871942,-13.491159439086914,8.78842544555664,-8.604720115661621,-15.786625242094445,10.265251132081897,-7.359801387855586,3.0,2,0.0,0.0,0.0,True,64,14.381519451434462,True,False,7.082700729370117,False,False,0.0
2,9,12.712532395087784,0.4156620953538047,-16.209365844726562,10.50955581665039,-7.888294696807861,-18.442257953280258,11.952655336259209,-6.498454199461699,3.0,2,0.0,0.0,0.0,True,40,10.013779679816468,True,False,8.764028549194336,False,False,0.0
2,10,9.488796979430107,0.3102555110404921,-18.848840713500977,12.240487098693848,-6.930175304412842,-21.00524182559391,13.62622787083017,-5.371439676988043,3.0,3,0.0,0.0,0.0,False,42,1.0666882702842433,True,False,9.522199630737305,False,False,0.0
2,11,6.340122112561329,0.20730318399224304,-21.44034194946289,13.941307067871094,-5.888209819793701,-23.658458772371226,14.77878071439634,-4.050114160882897,3.0,3,0.0,0.0,0.0,False,65,3.094303977040634,True,False,12.04061508178711,False,False,0.0
2,12,3.3650180493828916,0.11002610729631945,-24.163436889648438,14.994742393493652,-4.530340671539307,-25.307269429649963,18.5150969711417,-4.530340671539307,3.7015198543211807,2,0.0,0.0,0.0,False,48,2.38292957513533,True,True,10.522127151489258,False,False,0.0
