episode_id,status,steps_taken,target_reached,final_distance,initial_distance,distance_improvement,normalized_improvement,collisions,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,duration_seconds,avg_step_time,avg_inference_time_ms,stuck_detected
0,stuck,5,False,4.540955341007944,12.70630621208945,8.165350871081506,0.6426219181867788,2,3,3,60.0,60.0,76.45538139343262,15.291076278686523,1968.4380531311035,True
1,success,5,True,1.1393824283422342,16.167806950423973,15.028424522081739,0.9295277070145648,0,0,0,0.0,0.0,22.076478958129883,4.415295791625977,9.921693801879883,False
2,success,15,True,0.6679315516787062,30.583814442515106,29.9158828908364,0.9781606197966529,2,1,1,6.666666666666667,6.666666666666667,80.61442184448242,5.374294789632161,9.879986445109049,False
3,success,6,True,0.6382582518582249,14.567264172319407,13.929005920461181,0.9561854412532013,0,1,1,16.666666666666664,16.666666666666664,34.928194522857666,5.821365753809611,11.949936548868815,False
4,timeout,16,False,5.218611910725957,26.125238846676293,20.906626935950335,0.8002463464026902,6,6,6,37.5,37.5,130.37516903877258,8.148448064923286,8.807569742202759,False
5,success,10,True,1.167639447131211,23.990035438490807,22.822395991359596,0.951328148300365,0,1,1,10.0,10.0,56.1371123790741,5.61371123790741,8.469367027282715,False
