episode_id,status,steps_taken,target_reached,goal_status,final_distance,initial_distance,distance_improvement,normalized_improvement,distance_improvement_percentage,efficiency_metric,path_length,path_efficiency,avg_velocity,max_velocity,avg_vfe,avg_efe,avg_suitability,min_suitability,avg_model_confidence,collisions,collisions_per_meter,max_obstacle_count,avg_obstacle_count,min_obstacle_distance,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,avg_planning_time_ms,max_planning_time_ms,duration_seconds,avg_step_time,timestamp_completed,stuck_detected,oscillation_detected,airsim_crash
0,success,23,True,success,1.4196564140639956,86.20832517739997,84.78866876333598,0.9835322585012223,98.35322585012223,0.04276227210874879,83.90083672350227,1.0275025678409155,0.8795685233327294,1.2563776676050382,85.63973265834527,-92.24636660263037,0.0,0.0,0.0,0,0.0,1,0.043478260869565216,8.848537954232272,0,0,0.0,0.0,551.0407012441884,12258.46529006958,99.06460857391357,4.3071568945179814,1748878604.186635,False,False,False
1,success,11,True,success,1.2861993137572965,40.923723806588214,39.63752449283092,0.9685708143316559,96.85708143316559,0.08805189221196873,40.40738640005106,1.0127782925979223,0.8888550784878756,1.259575699550179,152.07839217311238,-158.7315151509585,0.0,0.0,0.0,0,0.0,2,0.2727272727272727,8.636554660294797,0,0,0.0,0.0,16.001571308482777,41.04733467102051,37.73966431617737,3.4308785741979424,1748878647.3934863,False,False,False
2,success,8,True,success,0.8103381769948445,31.83673723164006,31.026399054645218,0.9745470721104702,97.45470721104702,0.12181838401380878,32.794146621761364,0.9708054793691143,0.9054186578187059,1.2546919823678637,198.79580305947516,-206.30292905087083,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,8.881449699401855,36.159515380859375,30.857762575149536,3.857220321893692,1748878684.2244442,False,False,False
3,success,5,True,success,0.48704534194724736,23.371346395790628,22.88430105384338,0.979160578355256,97.9160578355256,0.19583211567105122,21.87597051159363,1.0683570076767335,0.8224217927284364,1.2430081910887787,219.41974929065955,-227.30993855720007,0.0,0.0,0.0,0,0.0,4,0.8,8.563779928288728,0,0,0.0,0.0,10.465812683105469,30.94768524169922,19.22961926460266,3.8459238529205324,1748878708.9114227,False,False,False
4,success,4,True,success,0.9614761784273959,18.74960423279084,17.788128054363444,0.9487201880909097,94.87201880909097,0.23718004702272744,17.4377779832865,1.0752289799056782,0.7067730636789218,1.231762840461339,226.60046324224487,-234.43790798955487,0.0,0.0,0.0,0,0.0,2,0.5,8.666044651783185,0,0,0.0,0.0,15.311241149902344,29.614925384521484,16.19866943359375,4.0496673583984375,1748878730.567507,False,False,False
5,success,6,True,success,0.5432967161208561,23.991346719020676,23.44805000289982,0.9773544719067344,97.73544719067344,0.16289241198445573,22.762708401920953,1.0539759283212553,0.6449191118242179,0.94574389079057,192.61555719731703,-199.54208438459477,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,6.9295962651570635,12.655496597290039,20.232922792434692,3.3721537987391152,1748878756.2715616,False,False,False
6,success,11,True,success,0.6352853491069199,33.76508239272263,33.12979704361571,0.9811851384895822,98.11851384895822,0.08919864895359839,41.22435989359633,0.8190565597591632,0.5382051559958799,1.2475984263806443,173.0036789510843,-179.83978687604113,0.0,0.0,0.0,1,0.024257502180290665,10,1.9090909090909092,7.6132072495790695,2,2,18.181818181818183,18.181818181818183,7.631258531050249,17.057180404663086,44.700433015823364,4.063675728711215,1748878818.0148833,False,False,False
7,success,17,True,success,0.64200691603125,52.236759798298934,51.594752882267684,0.9877096719147547,98.77096719147546,0.05810056893616204,59.49504467545654,0.8780018585287009,0.5945629893551198,1.256282065745086,133.39479051083256,-139.76127874020509,0.0,0.0,0.0,1,0.016808122516000557,9,0.8823529411764706,16.047058149529185,2,2,11.76470588235294,11.76470588235294,7.886367685654584,18.230915069580078,42.01286959648132,2.471345270381254,1748878907.5808954,False,False,False
8,success,17,True,success,0.6930149211005063,51.13258137313407,50.43956645203357,0.9864467057502279,98.64467057502279,0.05802627680883693,61.09874702828625,0.8368842874872991,0.48263735114963047,1.216260328810751,136.27822108961038,-142.81411610157033,0.0,0.0,0.0,1,0.016366947746686858,5,0.35294117647058826,8.80482912059825,2,2,11.76470588235294,11.76470588235294,12.604531119851504,65.02652168273926,43.677677631378174,2.5692751547869515,1748879007.0967932,False,False,False
9,success,20,True,success,0.8630866674051085,60.37841142076586,59.51532475336075,0.9857053763572808,98.57053763572809,0.04928526881786404,70.22563292022288,0.8597773905342573,0.7484085669309519,1.28748852394199,112.37684169648114,-118.7678560108063,0.0,0.0,0.0,1,0.014239814700367477,0,0.0,inf,2,2,10.0,10.0,11.58667802810669,48.51055145263672,60.16506481170654,3.008253240585327,1748879106.255851,False,False,False
10,success,7,True,success,0.9025636093840615,29.394515514787454,28.491951905403393,0.9692948295429462,96.92948295429463,0.1384706899347066,27.561757938592894,1.0664963962123863,0.9649916230245873,1.1698615227158895,190.3864490486435,-197.48360993475987,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,12.2549193246024,42.18125343322754,20.65237069129944,2.950338670185634,1748879132.3735104,False,False,False
11,success,12,True,success,0.7963246421461933,42.630268366384755,41.83394372423856,0.9813202057443738,98.13202057443739,0.08177668381203115,45.903785074466796,0.9286874338843383,0.7508394331956826,1.221121649623223,162.77804427080252,-169.7907688457022,0.0,0.0,0.0,0,0.0,2,0.16666666666666666,9.013370156665264,0,0,0.0,0.0,8.888542652130127,29.607772827148438,49.61989164352417,4.134990970293681,1748879187.4513047,False,False,False
12,stuck,17,False,partial,4.1598897089633855,48.28340520442113,44.123515495457745,0.913844317911064,91.38443179110641,0.05375554811241553,64.5902008719421,0.747534526176019,0.6076935113969449,1.2616774486560185,151.2532101624581,-158.1206952193907,0.0,0.0,0.0,3,0.046446673945911135,9,1.8823529411764706,9.264637603102031,4,4,23.52941176470588,23.52941176470588,21.618169896742877,177.69622802734375,15.278298139572144,0.898723419974832,1748879296.741403,True,False,False
13,success,14,True,success,1.3085576525876526,50.909453661658695,49.60089600907104,0.9742963721181482,97.42963721181482,0.06959259800843916,51.02562628709311,0.9977232493966702,0.8612876844889781,1.2619512187096378,129.99318368674088,-136.58458240834995,0.0,0.0,0.0,0,0.0,7,1.2857142857142858,7.531398573507462,0,0,0.0,0.0,8.37174483707973,17.238140106201172,54.5576376914978,3.896974120821272,1748879356.7534459,False,False,False
14,success,12,True,success,1.3368464342789748,45.313584976212276,43.9767385419333,0.9704978885475346,97.04978885475346,0.08087482404562789,44.11049949858478,1.0272743562485864,0.9200097402720875,1.2399792973498613,143.20306017949926,-149.84709260280894,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,9.52384869257609,37.108659744262695,37.180996894836426,3.0984164079030356,1748879399.4937053,False,False,False
