episode_id,status,steps_taken,target_reached,goal_status,final_distance,initial_distance,distance_improvement,normalized_improvement,distance_improvement_percentage,efficiency_metric,path_length,path_efficiency,avg_velocity,max_velocity,avg_vfe,avg_efe,avg_suitability,min_suitability,avg_model_confidence,collisions,collisions_per_meter,max_obstacle_count,avg_obstacle_count,min_obstacle_distance,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,avg_planning_time_ms,max_planning_time_ms,duration_seconds,avg_step_time,timestamp_completed,stuck_detected,oscillation_detected,airsim_crash
0,success,13,True,success,0.7180598185888624,43.64353649297409,42.92547667438523,0.9835471669738666,98.35471669738666,0.07565747438260512,49.26874333776655,0.8858260539298046,0.8173731239144038,1.2647743965985894,24.684971234814956,-31.524825268307772,0.0,0.0,0.0,0,0.0,6,0.46153846153846156,8.608734498448987,0,0,0.0,0.0,674.95819238516,8646.007776260376,60.96110153198242,4.689315502460186,1748239435.9674695,False,False,False
1,success,5,True,success,1.0801245512949391,21.03099234763259,19.95086779633765,0.9486412940749072,94.86412940749072,0.18972825881498143,18.883475835365765,1.1137246411089672,0.6970306874014238,1.0355157412987335,46.736374638666184,-53.446761636654415,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.524707794189453,5.523443222045898,16.498515367507935,3.299703073501587,1748239457.8936648,False,False,False
2,stuck,23,False,partial,7.409797606060921,40.349754057142725,32.939956451081805,0.8163607739574503,81.63607739574503,0.03549394669380219,92.15385751033234,0.4378520351426275,0.47436825926047094,1.274303204693826,31.580629843641695,-38.786655963211736,0.0,0.0,0.0,5,0.05425708847228015,17,2.0434782608695654,8.51836301194673,9,9,39.130434782608695,39.130434782608695,4.410183948019276,6.52766227722168,49.1493136882782,2.1369266820990522,1748239633.6760538,True,False,False
3,success,5,True,success,0.5607740472976468,20.62294503708563,20.062170989787983,0.9728082460439466,97.28082460439465,0.19456164920878932,19.480835166240922,1.0586273566353004,0.5456728095736134,0.9201554274051054,50.712821554232605,-57.76617636616006,0.0,0.0,0.0,0,0.0,1,0.4,12.820178473878876,0,0,0.0,0.0,4.71806526184082,6.531953811645508,18.778803825378418,3.7557607650756837,1748239657.9473193,False,False,False
4,success,10,True,success,1.1299727167721705,33.441347488706334,32.31137477193416,0.9662103114369485,96.62103114369485,0.09662103114369484,36.2219042620554,0.923235488856894,0.2928446872785608,1.024954613602013,25.54627714495734,-32.00614277838372,0.0,0.0,0.0,1,0.027607604303884137,7,0.7,15.871822854544215,1,1,10.0,10.0,4.305171966552734,5.515575408935547,31.19527530670166,3.119527530670166,1748239720.0091166,False,False,False
5,success,4,True,success,1.0970883253708514,17.066521677835123,15.969433352464272,0.9357169348224204,93.57169348224204,0.2339292337056051,15.615053294560562,1.092953149495825,0.5149899842319751,1.0105043937314568,55.84509666781382,-62.820087598644356,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.7321319580078125,5.173206329345703,15.55771517753601,3.8894287943840027,1748239740.9872043,False,False,False
6,success,6,True,success,1.218775882057678,25.70842709243604,24.489651210378362,0.9525923590083709,95.2592359008371,0.15876539316806182,23.331164239988897,1.1018921656885252,0.7950688535818776,1.1690418881840312,38.35019043515384,-45.28050376738175,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.42194938659668,5.516290664672852,21.19067931175232,3.5317798852920532,1748239767.6010542,False,False,False
7,success,5,True,success,1.462035345268288,22.693603591738285,21.231568246469998,0.9355750029140129,93.55750029140128,0.18711500058280256,20.591554387827472,1.1020830756299496,0.5473959070766566,0.8679817259960111,45.4175412795142,-52.742749276034566,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.276514053344727,5.00035285949707,17.43436908721924,3.486873817443848,1748239790.456512,False,False,False
8,success,6,True,success,0.5414955152461195,22.459613842070024,21.918118326823905,0.9758902571053194,97.58902571053194,0.1626483761842199,22.186275616460517,1.0123201491919946,0.676891373719983,1.141937305768169,45.25967253560432,-51.93427649820688,0.0,0.0,0.0,0,0.0,1,0.16666666666666666,8.809021839061067,0,0,0.0,0.0,4.510958989461263,5.038261413574219,25.535625457763672,4.255937576293945,1748239821.4146922,False,False,False
9,success,15,True,success,1.1770916805471852,43.254590355208464,42.07749867466128,0.9727868956593771,97.27868956593771,0.06485245971062514,54.08568644957688,0.7997419131498672,0.6862601884101648,1.274788175454645,17.81171791318137,-24.251544124199896,0.0,0.0,0.0,1,0.01848918014440442,4,0.26666666666666666,19.45438404169011,2,2,13.333333333333334,13.333333333333334,7.115713755289714,38.58804702758789,63.68817853927612,4.2458785692850745,1748239899.6083941,False,False,False
10,success,12,True,success,0.8629835757996511,40.913644033620706,40.05066045782105,0.9789071935247201,97.890719352472,0.08157559946039335,43.685590128653644,0.9365478161821877,0.7575420751956089,1.2284839136597727,21.794275084925957,-28.291445505312463,0.0,0.0,0.0,1,0.022890843343423072,3,0.4166666666666667,8.638174020328108,1,1,8.333333333333332,8.333333333333332,4.524370034535726,6.52003288269043,35.68254256248474,2.9735452135403952,1748239955.5226688,False,False,False
11,success,7,True,success,1.190556091738622,30.513881318293063,29.32332522655444,0.9609831316009975,96.09831316009975,0.13728330451442822,26.678740293609287,1.1437527028066785,0.874023107915236,1.259224360062457,32.99591124921799,-39.78353656989703,0.0,0.0,0.0,0,0.0,1,0.14285714285714285,11.050597297590143,0,0,0.0,0.0,4.781927381243024,6.927728652954102,22.78512477874756,3.2550178255353654,1748239983.738252,False,False,False
12,success,7,True,success,1.3999750329685279,24.693386612815253,23.293411579846726,0.9433056690473564,94.33056690473563,0.1347579527210509,21.908953896247965,1.1270910847570927,0.7823745076121323,1.0635052355581696,41.48294082342071,-47.84306958154748,0.0,0.0,0.0,0,0.0,14,2.4285714285714284,15.989156383704579,0,0,0.0,0.0,5.00835691179548,5.76329231262207,20.561187982559204,2.937312568937029,1748240009.73218,False,False,False
13,success,10,True,success,0.6846589724330756,29.81014695788217,29.125487985449094,0.9770326871115258,97.70326871115257,0.09770326871115258,37.36709051610937,0.7977647321787251,0.506375899909157,1.1354293242322082,42.1138843594081,-48.83016527634369,0.0,0.0,0.0,1,0.026761516248338595,10,2.8,15.854262527483023,2,2,20.0,20.0,6.399059295654297,18.549203872680664,33.81558179855347,3.3815581798553467,1748240068.9138227,False,False,False
14,success,8,True,success,1.2059486460799436,33.05299210669766,31.847043460617716,0.9635146905252315,96.35146905252316,0.12043933631565394,29.887612916485214,1.1059094012980375,0.865652606711424,1.1325066260961512,29.254543829883747,-35.91607911124744,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.092216491699219,6.419897079467773,24.882394075393677,3.1102992594242096,1748240099.2253318,False,False,False
15,success,5,True,success,1.37946861819195,23.028432010408125,21.648963392216174,0.940097153919621,94.0097153919621,0.1880194307839242,20.54489990795752,1.120883144409415,0.7109275802649975,1.0269914340729627,45.021387398260266,-52.33101084749596,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,4.710626602172852,5.0029754638671875,17.65129780769348,3.5302595615386965,1748240122.3061862,False,False,False
16,success,10,True,success,0.5224730481894511,32.24606697450457,31.72359392631512,0.9837973093400028,98.37973093400028,0.09837973093400028,36.075790802427775,0.8938422764203002,0.5435957180017978,1.0020528952177243,30.749253508180693,-37.23236638730442,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.228185653686523,7.540464401245117,43.15069556236267,4.315069556236267,1748240170.896401,False,False,False
17,success,14,True,success,1.137789267542315,48.44714792566323,47.309358658120914,0.9765148349023945,97.65148349023946,0.06975105963588532,51.15637748021945,0.9470402384218118,1.002712274446325,1.2574365974759376,19.55600652720303,-26.074138084708355,0.0,0.0,0.0,0,0.0,1,0.07142857142857142,8.016160132290757,0,0,0.0,0.0,4.83170577457973,7.0133209228515625,45.91704702377319,3.279789073126657,1748240222.3699133,False,False,False
18,success,8,True,success,1.38232706717949,31.65025150086249,30.267924433683,0.9563249262919185,95.63249262919184,0.1195406157864898,30.429884471304586,1.0401042281546848,0.6801050532156522,1.0143416413935165,29.045073921337817,-35.83806215109096,0.0,0.0,0.0,0,0.0,0,0.0,inf,0,0,0.0,0.0,5.115926265716553,10.602235794067383,28.697453022003174,3.5871816277503967,1748240256.6334596,False,False,False
