episode_id,status,steps_taken,target_reached,final_distance,initial_distance,distance_improvement,normalized_improvement,collisions,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,duration_seconds,avg_step_time,avg_inference_time_ms,stuck_detected
0,success,4,True,0.6811459244501401,12.706313024249233,12.025167099799093,0.9463931100115184,1,2,2,50.0,50.0,51.90482306480408,12.97620576620102,2179.319739341736,False
1,success,5,True,1.1272639885032811,16.167843253259573,15.040579264756293,0.9302774049175659,0,0,0,0.0,0.0,22.104909896850586,4.420981979370117,10.414457321166992,False
2,success,15,True,0.6721259933854958,30.583814064953874,29.911688071568378,0.9780234737250876,1,2,2,13.333333333333334,13.333333333333334,92.0181233882904,6.13454155921936,9.584840138753256,False
3,success,6,True,0.6151887992725158,14.567269317845918,13.952080518573402,0.9577691064914364,0,1,1,16.666666666666664,16.666666666666664,34.821704149246216,5.803617358207703,11.517882347106934,False
4,timeout,15,False,4.648930654027265,26.125241489938013,21.47631083591075,0.8220521461660834,5,6,6,40.0,40.0,125.50872778892517,8.367248519261677,9.384711583455404,False
