episode_id,status,steps_taken,target_reached,final_distance,initial_distance,distance_improvement,normalized_improvement,collisions,replanning_count,dynamic_replanning_count,replanning_percentage,dynamic_replanning_percentage,duration_seconds,avg_step_time,avg_inference_time_ms,stuck_detected
0,success,13,True,1.4404599473137414,12.706318759955197,11.265858812641456,0.8866343608619796,3,11,11,84.61538461538461,84.61538461538461,35.904003858566284,2.761846450658945,384.9684458512526,False
1,success,15,True,0.947925218073667,16.167843967433267,15.2199187493596,0.9413697200453528,0,10,10,66.66666666666666,66.66666666666666,16.85976266860962,1.1239841779073079,7.867606480916341,False
2,success,29,True,1.4514259514718109,30.583813870980713,29.1323879195089,0.9525426764106425,0,16,16,55.172413793103445,55.172413793103445,60.40374279022217,2.082887682421454,9.908454171542463,False
