episode_id,step,distance_to_target,normalized_distance,position_x,position_y,position_z,waypoint_x,waypoint_y,waypoint_z,action_magnitude,policy_length,vfe,efe,suitability,collision,obstacles_count,closest_obstacle,high_density_area,near_goal,inference_time_ms,replanning_occurred,dynamic_replanning,time_since_movement
0,0,12.705940129294476,0.9999702013881538,0.0,0.0,-1.680535078048706,-1.8627603504799923,-2.2352504300339184,-1.7537161019171266,2.9105972016996082,2,0.0,0.0,0.0,False,149,7.458236241458856,True,False,4923.434495925903,False,False,0.0
0,1,9.47595333720606,0.7457670090152431,-2.066582441329956,-2.47870135307312,-1.8482637405395508,-4.0783347919050374,-4.703813678933516,-1.8066991250622253,3.0,2,0.0,0.0,0.0,False,144,3.1093170699640247,True,False,10.710477828979492,False,False,0.0
0,2,6.1473398292753485,0.48380179542237645,-4.300610065460205,-4.951849937438965,-1.875280499458313,-6.680670086333911,-6.778134224465127,-1.875280499458313,3.0,3,0.0,0.0,0.0,False,151,0.3649601533148017,True,False,7.00068473815918,False,False,0.0
0,3,5.607574233245287,0.4413217029402668,-4.614248275756836,-5.391700267791748,-1.901242971420288,-6.994308296630541,-7.21798455481791,-1.901242971420288,3.0,3,0.0,0.0,0.0,False,147,0.3846666274094248,True,False,5.176782608032227,True,True,0.5875616073608398
0,4,5.347583527351082,0.4208601742468751,-4.595186710357666,-5.75225305557251,-1.7867916822433472,-6.579177908957695,-7.999356157338612,-1.9064017734178924,3.0,1,0.0,0.0,0.0,False,132,1.6638924481250685,True,False,5.502462387084961,True,True,0.0
0,5,4.269515349081196,0.33601512993179866,-5.081596374511719,-6.774070739746094,-1.848050832748413,-7.52168428373329,-9.16103566741094,-1.9696101665496826,3.4156122792649573,2,0.0,0.0,0.0,True,140,1.0384869948746118,True,True,6.997108459472656,True,True,5.601304531097412
0,6,4.274564809417887,0.3364125275126467,-5.073327541351318,-6.775520324707031,-1.843892216682434,-9.535807869533688,-8.257165874621395,-1.843892216682434,4.702021290359675,2,0.0,0.0,0.0,True,155,0.6365523556005462,True,True,7.13348388671875,True,True,13.133492946624756
0,7,4.174822583146163,0.3285627145057459,-5.087178707122803,-6.9049835205078125,-1.865427017211914,-7.522800750255506,-9.187218223563285,-1.9730854034423828,3.339526958260761,1,0.0,0.0,0.0,True,127,1.1188690721438315,True,True,8.03065299987793,True,True,13.133492946624756
0,8,3.4809648504771578,0.27395541668981643,-4.829775810241699,-8.665687561035156,-1.8526484966278076,-7.235630299273032,-9.001520473219118,-2.313366151242527,2.4724846459729255,1,0.0,0.0,0.0,False,131,1.1272901006459435,True,True,6.096601486206055,True,True,0.4768044948577881
0,9,3.3976016638837043,0.2673946504940101,-4.87584924697876,-8.802539825439453,-1.8250305652618408,-8.17574387866032,-7.047954726285283,-1.8250305652618408,3.7373618302720746,2,0.0,0.0,0.0,False,120,1.5017706159928799,True,True,8.483409881591797,True,True,0.4768044948577881
0,10,3.245475040598593,0.2554221330277753,-5.028107643127441,-8.835171699523926,-1.7773264646530151,-7.926442133407932,-9.21246960859894,-1.9699438843632686,2.92912922216103,1,0.0,0.0,0.0,False,145,1.2908406707650797,True,True,7.0095062255859375,True,True,0.4768044948577881
0,11,3.0549672495097577,0.24042897925225115,-5.23604154586792,-8.820820808410645,-1.7353038787841797,-8.063043736334924,-7.004016818228107,-1.7353038787841797,3.3604639744607336,2,0.0,0.0,0.0,False,111,1.590927875994096,True,True,4.503726959228516,True,True,0.4768044948577881
0,12,2.853239226071814,0.22455278196419767,-5.466319561004639,-8.786279678344727,-1.6952362060546875,-6.9600047709166795,-8.703700459553524,-1.8051687595311556,1.5,2,0.0,0.0,0.0,False,126,0.3331319283087418,True,True,4.510402679443359,True,True,0.4768044948577881
1,0,16.167541812760554,0.9999813113812007,0.0,0.0,-1.6809420585632324,2.825074347854649,0.6980187860097048,-1.7383811596194203,2.9105969399521765,2,0.0,0.0,0.0,False,121,7.33869252629593,True,False,7.074117660522461,False,False,0.0
1,1,12.922783115322263,0.7992892027751196,3.1481189727783203,0.77606600522995,-1.8603699207305908,5.766944452741071,1.423494498746638,-1.8895197972739601,2.697825098856839,2,0.0,0.0,0.0,False,152,3.159170368942024,True,False,5.9967041015625,False,False,0.0
1,2,9.914126502389651,0.6132002833748013,6.069815158843994,1.4939154386520386,-1.8835316896438599,9.044149742965425,1.8854940153121933,-1.8835316896438599,3.0,3,0.0,0.0,0.0,False,152,0.3188773858208735,True,False,5.383729934692383,False,False,0.0
1,3,6.624556097409289,0.4097365184098182,9.363029479980469,1.924139380455017,-1.911262035369873,12.3373640641019,2.315717957115172,-1.911262035369873,3.0,3,0.0,0.0,0.0,False,137,0.6293530325413245,True,False,7.515907287597656,False,False,0.0
1,4,6.0301612256066175,0.3729725025645419,9.968764305114746,1.9821914434432983,-1.8979843854904175,12.941996769579086,2.3820523095646347,-1.8979843854904175,3.0,3,0.0,0.0,0.0,False,122,1.1940359063868702,True,False,6.000041961669922,True,True,0.0
1,5,2.8348943942050013,0.17534152357700272,13.257638931274414,2.4256553649902344,-1.9704445600509644,16.346977969594093,2.8502752422109263,-1.9704445600509644,3.1183838336255003,2,0.0,0.0,0.0,False,127,0.7075591419289177,True,True,9.010791778564453,True,True,0.0
1,6,2.374130008716611,0.14684270911438768,13.762049674987793,2.4962146282196045,-1.949866533279419,14.71652523095073,3.1790694180485404,-2.7572223014887434,1.4244780052299666,2,0.0,0.0,0.0,False,103,1.6625274923555766,True,True,8.512735366821289,True,True,0.0
1,7,2.053239609269898,0.12699526377207246,14.11491584777832,2.5641722679138184,-1.9474345445632935,14.893343334021466,3.2121122869676926,-2.6487973763961254,1.2319437655619387,2,0.0,0.0,0.0,False,102,1.1724134113594633,True,True,7.513284683227539,True,True,0.0
