episode_id,step,distance_to_target,normalized_distance,position_x,position_y,position_z,waypoint_x,waypoint_y,waypoint_z,action_magnitude,policy_length,vfe,efe,suitability,collision,obstacles_count,closest_obstacle,high_density_area,near_goal,inference_time_ms,replanning_occurred,dynamic_replanning,time_since_movement,experiment,timestamp_exp,timestamp,distance_improvement,control_error,velocity_x,velocity_y,velocity_z,speed,precision_factor,entropy,model_confidence,predicted_efe_improvement,waypoint_options_count,planning_iterations,planning_time_ms,direct_path_clear,direct_path_suitability,obstacle_density,delta_vfe,efe_vs_vfe_gap,efe_pragmatic,efe_epistemic,suitability_std,action_heading_angle_rad,action_heading_angle_deg,replanning_triggered_reason,plan_triggered,time,final_reward,success,location_x
0,10,12.018228586977823,0.9458475489551046,-0.3621695041656494,-0.6068747639656067,-1.422845721244812,-1.8174684075215572,-3.127526404777306,-1.422845721244812,2.910597806711814,2,0.0,0.0,0.0,False,130,9.403666490137716,True,False,13.547658920288086,False,False,0.0,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.3621695041656494
0,11,11.9203792057501,0.938146697142276,-0.4155844748020172,-0.6916175484657288,-1.3986185789108276,-1.8708833498790352,-3.2122691402969537,-1.3986185789108276,2.9105977501540337,2,0.0,0.0,0.0,False,153,8.238925235168052,True,False,14.530420303344728,False,False,0.0,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.4155844748020172
0,12,11.818311176782952,0.9301138332034206,-0.4714482724666595,-0.7798994779586792,-1.3749850988388062,-1.926747173204515,-3.300551114235778,-1.3749850988388062,2.910597801475709,2,0.0,0.0,0.0,False,148,8.945290516547882,True,False,15.038490295410156,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.4714482724666595
0,13,11.718594445261374,0.9222660189089168,-0.5259840488433838,-0.866305947303772,-1.351779580116272,-1.9812826920157705,-3.386957137464393,-1.351779580116272,2.910597286344771,2,0.0,0.0,0.0,False,138,7.508316059123063,True,False,20.1873779296875,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.5259840488433838
0,14,11.61248626335434,0.9139151905772276,-0.5836942195892334,-0.9584627151489258,-1.32961106300354,-2.0389931110762545,-3.47911433540311,-1.32961106300354,2.9105977829740404,2,0.0,0.0,0.0,False,141,8.514611901542937,True,False,17.035722732543945,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.5836942195892334
0,15,11.511889946856584,0.9059981519966492,-0.6379744410514832,-1.046336054801941,-1.308341145515442,-2.093272989239134,-3.566987080444173,-1.308341145515442,2.910597096375299,2,0.0,0.0,0.0,False,150,7.404883824581272,True,False,10.528564453125,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.6379744410514832
0,16,11.40958002078118,0.8979462504945381,-0.6925364136695862,-1.136328935623169,-1.287326693534851,-2.1478352596604298,-3.656980477075662,-1.287326693534851,2.910597691981685,2,0.0,0.0,0.0,False,151,8.008325152951272,True,False,13.52858543395996,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.6925364136695862
0,17,11.306534847003348,0.8898364842054344,-0.7466527819633484,-1.2275259494781494,-1.2695658206939695,-2.201951045183012,-3.74817648154135,-1.2695658206939695,2.910596526439325,2,0.0,0.0,0.0,False,139,7.2088899554656924,True,False,10.533332824707031,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.7466527819633484
0,18,11.198400738369484,0.8813262132558033,-0.8025732636451721,-1.3240633010864258,-1.2513588666915894,-2.257871838737405,-3.8447143733287614,-1.2513588666915894,2.910597150184463,2,0.0,0.0,0.0,False,165,7.431074030494024,True,False,17.57955551147461,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.8025732636451721
0,19,11.090360134926886,0.8728233012655505,-0.8576484322547913,-1.421463966369629,-1.231848120689392,-2.312944659131004,-3.94211097138251,-1.231848120689392,2.9105924537524226,2,0.0,0.0,0.0,False,150,6.732380939595465,True,False,11.523008346557615,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.8576484322547913
0,20,10.983102118309793,0.864381979702322,-0.9116721153259276,-1.5189323425292969,-1.2119140625,-2.366970114910361,-4.039582417962884,-1.2119140625,2.910595999168865,2,0.0,0.0,0.0,False,164,7.094059080596889,True,False,10.518789291381836,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.9116721153259276
0,21,10.874421004509802,0.8558286588562855,-0.9658893942832948,-1.6182963848114014,-1.1919419765472412,-2.421187799248821,-4.138947162385637,-1.1919419765472412,2.91059680993105,2,0.0,0.0,0.0,False,162,7.292191487614235,True,False,11.517763137817385,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-0.9658893942832948
0,22,10.764926617839867,0.8472113325584386,-1.020105481147766,-1.7189282178878784,-1.1719352006912231,-2.475390860525771,-4.239556434482729,-1.1719352006912231,2.910570758756008,2,0.0,0.0,0.0,False,145,6.192477987007833,True,False,12.52436637878418,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.020105481147766
0,23,10.6550150663085,0.8385611749361711,-1.0742281675338743,-1.8203881978988647,-1.15193772315979,-2.529525233413636,-4.341036656108519,-1.15193772315979,2.9105941317595194,2,0.0,0.0,0.0,False,151,6.8577007119479605,True,False,17.0590877532959,False,False,1.0093543529510498,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.0742281675338743
0,24,10.541619753418711,0.8296368415384843,-1.129794955253601,-1.9254910945892332,-1.1315046548843384,-2.5850204088310016,-4.4460155166527535,-1.1315046548843384,2.9104509071547997,2,0.0,0.0,0.0,False,153,5.628427090428052,True,False,13.526678085327148,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.129794955253601
0,25,10.431302803295823,0.8209547786099263,-1.1836940050125122,-2.0281193256378174,-1.111406922340393,-2.6389826472168645,-4.548753193613678,-1.111406922340393,2.910577284408702,2,0.0,0.0,0.0,False,166,6.284505348185857,True,False,15.048980712890623,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.1836940050125122
0,26,10.323303731122058,0.8124551351753134,-1.236433506011963,-2.1288416385650635,-1.0916166305541992,-2.6917305734513364,-4.649490099476047,-1.0916166305541992,2.910594134878745,2,0.0,0.0,0.0,False,164,6.857983622815834,True,False,17.035961151123047,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.236433506011963
0,27,10.204759362388431,0.8031255655305306,-1.2941879034042358,-2.239708423614502,-1.070428729057312,-2.74943522461832,-4.760270721535798,-1.070428729057312,2.910494642428165,2,0.0,0.0,0.0,False,157,5.746242505074852,True,False,14.518499374389648,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.2941879034042358
0,28,10.099375764744469,0.7948317627616583,-1.3455651998519895,-2.338550567626953,-1.0509157180786133,-2.7995394306687515,-4.85690780829746,-1.0509157180786133,2.9079484616335214,2,0.0,0.0,0.0,False,174,4.663847623142948,True,False,14.530420303344728,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.3455651998519895
0,29,9.988856385231903,0.7861337684218549,-1.399569034576416,-2.442310094833374,-1.03070867061615,-3.4214633236209884,-4.639398486846713,-1.3218204732095598,3.0,2,0.0,0.0,0.0,False,174,4.93657396133541,True,False,17.04120635986328,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.399569034576416
0,30,9.88126846705754,0.7776664832503392,-1.4535629749298096,-2.543123245239258,-1.0046902894973757,-3.481078968966201,-4.733526333104035,-1.3068710410337243,3.0,2,0.0,0.0,0.0,False,183,4.925571606798592,True,False,16.040563583374023,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.4535629749298096
0,31,9.774718257078016,0.7692808668327097,-1.5107365846633911,-2.639619827270508,-0.9803346395492554,-3.542806308488203,-4.824283431329566,-1.2932844352261967,3.0,2,0.0,0.0,0.0,False,162,4.056080961788726,True,False,17.050743103027344,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.5107365846633911
0,32,9.669192676530896,0.7609758898562602,-1.5712825059890747,-2.731685161590576,-0.9568499326705932,-3.6067441958692736,-4.911626747031416,-1.2805015866069176,3.0,2,0.0,0.0,0.0,False,182,4.60513883538546,True,False,18.02206039428711,False,False,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,-1.5712825059890747
0,33,9.553100444757147,0.7518393060343395,-1.6393616199493408,-2.8293631076812744,-0.9472552537918092,-3.6781797016703632,-5.005121804570598,-1.2778530797947638,3.0,3,0.0,0.0,0.0,False,184,2.7410188951272243,True,False,25.038957595825195,True,True,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.6393616199493408
0,34,9.466908305398285,0.7450558917265009,-1.68696129322052,-2.9036927223205566,-0.9468403458595276,-3.729257920560788,-5.075706210535568,-1.2805796048127172,3.0,3,0.0,0.0,0.0,False,174,2.782616974590414,True,False,22.10831642150879,True,True,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.68696129322052
0,35,9.414336605143422,0.7409184422287987,-1.7104994058609009,-2.9539361000061035,-0.948531210422516,-3.756699937400093,-5.122067881783647,-1.2835953260405062,3.0,2,0.0,0.0,0.0,False,189,3.0574811080113498,True,False,27.074575424194336,True,True,0.2567915916442871,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7104994058609009
0,36,9.383623715395377,0.7385013046881637,-1.7166210412979126,-2.9902899265289307,-0.951097846031189,-3.7675617272130246,-5.153895537129571,-1.286438068246594,3.0,2,0.0,0.0,0.0,False,163,3.306881700756562,True,False,16.01862907409668,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7166210412979126
0,37,9.368822016801168,0.737336395048246,-1.7099895477294922,-3.0167036056518555,-0.9539066553115844,-3.7662939694998334,-5.175269521917471,-1.2888772661778545,3.0,2,0.0,0.0,0.0,False,168,3.4980906458396315,True,False,15.533924102783203,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7099895477294922
0,38,9.358255274156743,0.7365047810080955,-1.7032225131988523,-3.039793968200684,-0.941584289073944,-3.764018107947925,-5.193395061882694,-1.2808833399928437,3.0,2,0.0,0.0,0.0,False,164,4.869033919875916,True,False,14.037847518920898,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7032225131988523
0,39,9.328264001040091,0.7341444354744646,-1.7130721807479858,-3.075287103652954,-0.92205011844635,-3.777325748048941,-5.224397525998132,-1.268722301427061,3.0,2,0.0,0.0,0.0,False,167,5.384837531172461,True,False,12.529373168945312,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7130721807479858
0,40,9.276634056305731,0.7300811031517132,-1.7411402463912964,-3.123616933822632,-0.9024905562400818,-3.807805582932229,-5.269058887845275,-1.257417603194325,3.0,2,0.0,0.0,0.0,False,179,5.514431408628441,True,False,25.601863861083984,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7411402463912964
0,41,9.203466326054787,0.7243227238847846,-1.7865030765533447,-3.185807228088379,-0.8813384771347046,-3.8548117853674,-5.328033680083001,-1.245982020089295,3.0,2,0.0,0.0,0.0,False,171,4.372268603474439,True,False,22.61281013488769,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.7865030765533447
0,42,9.11854310536163,0.7176391748442019,-1.84242844581604,-3.2544291019439697,-0.8601402044296265,-3.9116003768643006,-5.394030041120075,-1.2351539919611496,3.0,2,0.0,0.0,0.0,False,178,3.181850940201352,True,False,20.07436752319336,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.84242844581604
0,43,9.013945572215157,0.7094072361988893,-1.912309169769287,-3.3359694480896,-0.8464387059211731,-3.982234168131906,-5.473260182692764,-1.2303642415826923,3.0,3,0.0,0.0,0.0,False,174,1.9607591412170893,True,False,17.894268035888672,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.912309169769287
0,44,8.940206629598752,0.7036039019028651,-1.960795283317566,-3.392782688140869,-0.8450103998184204,-4.031522918613197,-5.528637419992393,-1.2325818446520451,3.0,3,0.0,0.0,0.0,False,175,1.9924741157257744,True,False,26.73029899597168,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.960795283317566
0,45,8.89061322839131,0.6997008477516709,-1.9923455715179443,-3.4314894676208496,-0.8470293879508972,-4.063977932010903,-5.5661973676914265,-1.2360814980012602,3.0,3,0.0,0.0,0.0,False,165,2.2214651618359365,True,False,32.749176025390625,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9923455715179443
0,46,8.857085030623184,0.6970621424341313,-2.012165307998657,-3.458717107772827,-0.8506438732147217,-4.084926582802448,-5.59228354744529,-1.239944457824016,3.0,3,0.0,0.0,0.0,False,181,2.4141080441732994,True,False,21.10815048217773,True,True,0.940748929977417,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.012165307998657
0,47,8.838801787578712,0.6956232314918563,-2.021467685699463,-3.474760770797729,-0.8540899157524109,-4.09535916630468,-5.607295116355415,-1.2430261466308832,3.0,3,0.0,0.0,0.0,False,184,2.608062987270632,True,False,22.0792293548584,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.021467685699463
0,48,8.82661815525625,0.6946643664905652,-2.025954008102417,-3.486912727355957,-0.8575289845466614,-4.10118332431577,-5.618260451366279,-1.2458332009603952,3.0,3,0.0,0.0,0.0,False,170,2.6912790039545738,True,False,30.87687492370605,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.025954008102417
0,49,8.819774974649722,0.6941258007978843,-2.0267584323883057,-3.495265245437622,-0.8602674007415771,-4.103324278863147,-5.625425597109717,-1.247941440907331,3.0,3,0.0,0.0,0.0,False,180,2.7758599820012373,True,False,21.59357070922852,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.0267584323883057
0,50,8.815690255059693,0.6938043289616285,-2.025418281555176,-3.501914978027344,-0.8625320196151733,-4.103402354094086,-5.630799412587409,-1.2496150321105317,3.0,3,0.0,0.0,0.0,False,170,2.7971842269303395,True,False,15.106678009033203,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.025418281555176
0,51,8.81362044914487,0.6936414330042768,-2.022965669631958,-3.5069308280944824,-0.8641667366027832,-4.102272565131212,-5.634607907213251,-1.2507842236903124,3.0,3,0.0,0.0,0.0,False,197,2.860426115342893,True,False,18.06569099426269,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.022965669631958
0,52,8.8125279899434,0.693555455287131,-2.019371271133423,-3.5117316246032715,-0.8655710816383362,-4.100159552389543,-5.638038156117845,-1.2517584229969931,3.0,3,0.0,0.0,0.0,False,173,2.845106536291578,True,False,19.47474479675293,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.019371271133423
0,53,8.812265958868945,0.6935348331590254,-2.0154783725738525,-3.5157320499420166,-0.8665698766708374,-4.097653802938364,-5.640739923689725,-1.2524286768770805,3.0,3,0.0,0.0,0.0,False,191,2.9062182744819003,True,False,16.048669815063477,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.0154783725738525
0,54,8.812505043259035,0.6935536493583283,-2.011174440383911,-3.5194737911224365,-0.8673439621925354,-4.0947585486290095,-5.643150229631799,-1.2529287756754628,3.0,3,0.0,0.0,0.0,False,166,2.8666385257882387,True,False,17.52305030822754,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.011174440383911
0,55,8.813099425982935,0.6936004279196174,-2.0066542625427246,-3.522965431213379,-0.867928683757782,-4.091636526706671,-5.64531007981641,-1.2532884515954028,3.0,3,0.0,0.0,0.0,False,170,2.934930124297436,True,False,15.047073364257812,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.0066542625427246
0,56,8.813949395733573,0.6936673214555082,-2.001996755599976,-3.526262044906616,-0.8683693408966064,-4.088363228865348,-5.647279959113247,-1.2535419604436957,3.0,3,0.0,0.0,0.0,False,159,2.9492169412907216,True,False,21.3167667388916,True,True,1.3223724365234375,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-2.001996755599976
0,57,8.815014204409097,0.6937511230464467,-1.997154712677002,-3.529460191726685,-0.8687070608139038,-4.084917048429098,-5.649133477500355,-1.2537182177852375,3.0,3,0.0,0.0,0.0,False,167,2.8801496317679054,True,False,10.51783561706543,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.997154712677002
0,58,8.816208762267923,0.6938451360380185,-1.9923540353775024,-3.5324552059173584,-0.8689557909965515,-4.081467074058041,-5.650822134813118,-1.2538301421499014,3.0,3,0.0,0.0,0.0,False,168,2.942313923527242,True,False,12.531518936157228,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9923540353775024
0,59,8.817566990307624,0.6939520300493094,-1.9873714447021484,-3.5354130268096924,-0.8691484928131104,-4.077857909876881,-5.652447310538013,-1.2538979963087804,3.0,3,0.0,0.0,0.0,False,174,2.8854653428555843,True,False,13.040542602539062,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9873714447021484
0,60,8.819096027237576,0.6940723669044448,-1.9821654558181765,-3.538362503051758,-0.8692979216575623,-4.074060402724681,-5.654026413638583,-1.253929886719613,3.0,3,0.0,0.0,0.0,False,177,2.932765639554168,True,False,12.52293586730957,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9821654558181765
0,61,8.820645858720626,0.6941943403133318,-1.977203369140625,-3.5410542488098145,-0.869404137134552,-4.070418420671123,-5.655430933949409,-1.2539323953734902,3.0,3,0.0,0.0,0.0,False,180,2.8905454550933043,True,False,17.034292221069336,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.977203369140625
0,62,8.822174131896226,0.6943146170601764,-1.9725528955459597,-3.543478012084961,-0.8694799542427063,-4.066986741469906,-5.65666421573559,-1.2539158185281127,3.0,3,0.0,0.0,0.0,False,185,2.923518303388917,True,False,12.572765350341797,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9725528955459597
0,63,8.823895408037005,0.694450083348494,-1.967547416687012,-3.5459864139556885,-0.8695421814918518,-4.063274493892804,-5.657907577384357,-1.2538818975355737,3.0,3,0.0,0.0,0.0,False,175,2.9206410742177447,True,False,22.37224578857422,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.967547416687012
0,64,8.825745840269999,0.6945957143605369,-1.9623931646347048,-3.548466205596924,-0.8695902228355408,-4.059432851044452,-5.659101659905545,-1.2538330271116305,3.0,3,0.0,0.0,0.0,False,189,2.898672642882893,True,False,13.517141342163086,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9623931646347048
0,65,8.827688295529892,0.6947485876840245,-1.957197308540344,-3.550863265991211,-0.869627058506012,-4.055541318588234,-5.660219676937084,-1.2537727953009028,3.0,3,0.0,0.0,0.0,False,172,2.912894034111128,True,False,10.514974594116213,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.957197308540344
0,66,8.829657380186989,0.6949035567697862,-1.9521217346191408,-3.553109169006348,-0.8696536421775818,-4.051722294529657,-5.661232099430656,-1.2537046792060924,3.0,3,0.0,0.0,0.0,False,185,2.90636964553782,True,False,23.67877960205078,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.9521217346191408
0,67,8.831842755847823,0.6950755481907671,-1.946686625480652,-3.555410861968994,-0.8696752190589905,-4.047613852065187,-5.662230313634862,-1.2536238961997563,3.0,3,0.0,0.0,0.0,False,183,2.906640149850027,True,False,19.979476928710938,True,True,4.49339771270752,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.946686625480652
0,68,8.834028829383163,0.695247594535224,-1.941430687904358,-3.5575385093688965,-0.8696913719177246,-4.043622912773934,-5.663114066017104,-1.2535395514672585,3.0,3,0.0,0.0,0.0,False,187,2.9156433126603933,True,False,25.521039962768555,True,True,7.724037647247314,experiment_20250511_183440,20250511_183440,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,-1.941430687904358
