episode_id,step,distance_to_target,normalized_distance,position_x,position_y,position_z,waypoint_x,waypoint_y,waypoint_z,action_magnitude,policy_length,vfe,efe,suitability,collision,obstacles_count,closest_obstacle,high_density_area,near_goal,inference_time_ms,replanning_occurred,dynamic_replanning,time_since_movement
0,0,12.705950638605007,0.9999697192617711,0.0,0.0,-1.6801173686981201,-1.9199758819301065,-2.3039071637063593,-1.755644806290228,3.0,2,0.0,0.0,0.0,False,130,10.87568461691033,True,False,12140.594720840454,False,False,0.0
0,1,9.519975776984612,0.7492306381362848,-2.4212186336517334,-2.1424975395202637,-1.833296298980713,-4.385800835487589,-4.409746262583038,-1.833296298980713,3.0,2,0.0,0.0,0.0,False,129,7.394366507656499,True,False,8.569717407226562,False,False,0.0
0,2,6.193612376444686,0.4874428529945559,-4.59495210647583,-4.6741437911987305,-2.0942270755767822,-6.308049701030037,-7.136503137803454,-2.0485863073870534,3.0,3,0.0,0.0,0.0,False,142,0.6563190840746742,True,False,7.037878036499023,False,False,0.0
0,3,5.3515611865812796,0.4211726685840019,-5.153017997741699,-5.31428337097168,-2.1482856273651123,-6.822823215011306,-7.805235098944408,-2.065159065491768,3.0,3,0.0,0.0,0.0,False,138,0.7283467452136111,True,False,10.519742965698242,True,True,6.0352256298065186
0,4,5.083930518241712,0.4001098947784569,-3.25573468208313,-3.1485700607299805,-4.778203964233398,-4.942852154124284,-5.435398060683099,-3.8169275554081916,3.0,2,0.0,0.0,0.0,True,32,12.165214160197637,True,False,8.0413818359375,True,True,0.0
0,5,4.992190403808703,0.3928898654328454,-5.629275321960449,-6.084901809692383,-4.273717880249023,-8.524557443736878,-9.505959179501232,-2.5113955281260996,4.815814797621867,2,0.0,0.0,0.0,False,45,8.782733091150108,True,True,7.996082305908203,True,True,0.0
1,0,16.167541706897474,0.9999813048334458,0.0,0.0,-1.6809474229812622,2.9118504808150876,0.7194594150075433,-1.7401498514276268,3.0,2,0.0,0.0,0.0,False,126,10.880383053205803,True,False,9.039163589477539,False,False,0.0
1,1,12.78003180288637,0.7904598676625693,3.329714059829712,0.644000232219696,-1.8080974817276,6.231766455737041,1.402988124542836,-1.8531449091281467,3.0,2,0.0,0.0,0.0,False,116,7.5850067495647355,True,False,7.519721984863281,False,False,0.0
1,2,9.440115693795292,0.5838821621986473,6.557672500610352,1.4989086389541626,-2.1191627979278564,9.460650332652014,2.2547430389903567,-2.081293728799971,3.0,3,0.0,0.0,0.0,False,139,0.3616694425340085,True,False,11.0321044921875,False,False,0.0
1,3,6.11759221384708,0.3783802111258426,9.774334907531738,2.3351314067840576,-2.148742437362671,12.726123673327628,2.8708020911799674,-2.148742437362671,3.0,3,0.0,0.0,0.0,False,127,0.8200276374371247,True,False,7.5283050537109375,False,False,0.0
1,4,5.338447976007923,0.33018923158592495,10.535566329956055,2.509596586227417,-2.1859617233276367,13.487355095751944,3.0452672706233272,-2.1859617233276367,3.0,3,0.0,0.0,0.0,False,101,0.8660667017010948,True,False,11.535882949829102,True,True,0.0
1,5,1.6626031317292247,0.10283394218042864,14.250329971313477,3.1202292442321777,-2.3335838317871094,15.047938323172767,3.53893738875575,-2.762109337752426,0.9975618790375348,2,0.0,0.0,0.0,False,91,0.8724160901038429,True,True,7.522821426391602,True,True,0.0
1,6,2.6978823505890324,0.1668671689325646,14.227874755859375,3.114128589630127,-4.13331937789917,15.604792378238571,3.8316010017814217,-2.127735313105171,2.5363430844371573,2,0.0,0.0,0.0,False,16,10.786469444489791,True,True,6.517171859741211,True,True,0.0
